"","solution","distance","distance_from_optimum"
"16","47, 27, 67, 46, 54, 20, 36, 28, 31, 66, 11, 7, 14, 38, 65, 18, 17, 73, 64, 62, 1, 33, 41, 51, 59, 35, 52, 29, 21, 71, 5, 30, 60, 48, 13, 57, 37, 15, 70, 8, 53, 19, 34, 25, 50, 63, 16, 3, 26, 10, 58, 9, 24, 56, 42, 22, 61, 75, 6, 74, 69, 2, 43, 4, 45, 44, 72, 39, 32, 55, 49, 23, 40, 12, 76, 68",1406.62159669514,861.621596695143
"17","18, 31, 3, 17, 51, 74, 13, 54, 34, 75, 6, 39, 58, 53, 8, 52, 14, 11, 12, 25, 50, 32, 55, 16, 24, 41, 22, 23, 68, 46, 67, 10, 38, 35, 26, 76, 4, 72, 9, 40, 49, 62, 2, 21, 47, 36, 69, 28, 56, 43, 30, 33, 1, 42, 64, 61, 63, 73, 71, 37, 15, 5, 48, 59, 66, 65, 7, 19, 57, 60, 70, 20, 27, 29, 45, 44",1240.83776960825,695.837769608248
"18","58, 65, 10, 25, 63, 64, 56, 49, 24, 55, 68, 45, 29, 36, 60, 67, 26, 12, 31, 9, 46, 22, 47, 5, 76, 75, 8, 14, 59, 32, 18, 50, 72, 39, 38, 66, 53, 11, 54, 57, 52, 4, 35, 7, 34, 13, 27, 40, 2, 69, 28, 61, 42, 16, 44, 3, 33, 73, 30, 71, 15, 20, 74, 17, 23, 41, 1, 43, 51, 21, 48, 37, 70, 62, 6, 19",1370.47444102646,825.474441026457
"19","6, 76, 34, 4, 17, 44, 9, 2, 67, 75, 63, 56, 49, 12, 26, 65, 59, 66, 25, 53, 8, 52, 57, 13, 27, 20, 60, 61, 36, 74, 54, 35, 46, 14, 19, 7, 33, 23, 64, 69, 15, 28, 48, 29, 5, 47, 11, 32, 18, 50, 55, 31, 3, 39, 40, 58, 10, 72, 38, 45, 62, 21, 70, 37, 71, 42, 30, 68, 51, 16, 24, 41, 43, 1, 22, 73",1335.53747755112,790.537477551115
"20","10, 32, 18, 39, 72, 9, 55, 25, 31, 48, 45, 8, 11, 38, 12, 46, 27, 54, 13, 7, 35, 75, 4, 52, 65, 30, 16, 51, 28, 33, 56, 23, 42, 41, 43, 5, 21, 71, 60, 69, 57, 20, 37, 70, 47, 36, 61, 74, 49, 63, 62, 1, 64, 22, 73, 24, 3, 68, 26, 76, 6, 2, 50, 44, 40, 17, 67, 34, 53, 59, 66, 14, 29, 15, 19, 58",1208.29395377228,663.293953772283
"21","75, 40, 32, 9, 63, 49, 18, 50, 44, 3, 76, 51, 73, 16, 24, 56, 23, 43, 1, 64, 42, 41, 21, 69, 48, 52, 30, 29, 45, 36, 20, 60, 70, 37, 47, 68, 17, 55, 25, 72, 65, 58, 39, 31, 38, 10, 26, 67, 46, 7, 8, 59, 35, 11, 66, 14, 53, 13, 54, 19, 12, 4, 34, 27, 6, 61, 74, 5, 71, 15, 57, 28, 62, 22, 33, 2",1053.10340033213,508.103400332125
"22","76, 17, 40, 72, 9, 39, 25, 50, 18, 32, 44, 23, 56, 33, 74, 48, 47, 15, 57, 13, 52, 4, 46, 6, 75, 10, 31, 14, 59, 66, 65, 55, 12, 16, 73, 21, 28, 62, 34, 2, 43, 41, 42, 1, 63, 24, 49, 3, 51, 30, 45, 27, 67, 7, 8, 29, 5, 36, 37, 20, 70, 71, 60, 61, 69, 22, 64, 68, 35, 53, 11, 54, 19, 38, 58, 26",1020.97961790967,475.979617909671
"23","29, 21, 28, 30, 27, 35, 19, 59, 14, 7, 8, 68, 76, 75, 4, 6, 17, 12, 38, 10, 2, 33, 62, 61, 36, 70, 37, 20, 15, 57, 60, 47, 5, 13, 54, 11, 66, 65, 31, 25, 50, 63, 49, 56, 43, 1, 64, 22, 42, 73, 16, 39, 9, 18, 55, 3, 72, 58, 40, 53, 26, 67, 34, 52, 46, 48, 74, 69, 71, 41, 23, 24, 32, 44, 51, 45",1043.26822368419,498.268223684186
"24","76, 21, 48, 68, 6, 33, 23, 24, 50, 55, 44, 39, 40, 53, 38, 10, 72, 31, 59, 14, 19, 54, 8, 35, 26, 29, 52, 34, 45, 5, 70, 60, 71, 15, 28, 61, 69, 57, 20, 36, 37, 47, 2, 63, 49, 56, 16, 3, 12, 58, 65, 11, 66, 46, 75, 17, 62, 74, 73, 22, 41, 64, 42, 1, 43, 30, 13, 27, 4, 51, 9, 18, 25, 32, 67, 7",1074.14766397086,529.147663970861
"25","48, 47, 69, 61, 71, 20, 37, 15, 60, 70, 27, 45, 12, 39, 31, 55, 24, 49, 56, 41, 64, 42, 22, 33, 2, 63, 16, 75, 52, 29, 21, 36, 5, 54, 53, 11, 58, 72, 8, 34, 57, 13, 19, 7, 46, 76, 17, 51, 32, 50, 18, 25, 44, 3, 40, 68, 67, 4, 35, 59, 14, 65, 10, 66, 38, 9, 26, 6, 74, 28, 1, 43, 23, 73, 62, 30",995.230421606794,450.230421606794
"26","49, 51, 3, 32, 68, 16, 6, 76, 67, 26, 46, 34, 27, 48, 47, 71, 57, 13, 19, 35, 53, 65, 8, 14, 59, 54, 5, 28, 21, 75, 45, 29, 52, 20, 4, 30, 74, 62, 73, 2, 61, 22, 69, 37, 36, 60, 70, 15, 7, 38, 58, 55, 25, 24, 18, 50, 39, 72, 10, 11, 66, 31, 12, 40, 9, 63, 33, 17, 44, 23, 41, 64, 42, 43, 1, 56",1045.27345967235,500.273459672354
"27","19, 59, 13, 45, 46, 67, 40, 16, 63, 6, 44, 72, 65, 10, 25, 18, 24, 50, 3, 49, 30, 52, 35, 11, 14, 53, 66, 38, 58, 55, 31, 9, 32, 12, 4, 29, 26, 51, 17, 39, 23, 56, 41, 1, 62, 28, 36, 70, 60, 20, 57, 54, 27, 76, 22, 61, 5, 15, 68, 2, 75, 33, 73, 42, 43, 64, 21, 47, 48, 74, 69, 37, 71, 34, 8, 7",1110.95874530381,565.958745303805
"28","16, 28, 62, 40, 3, 44, 51, 49, 50, 18, 31, 55, 9, 12, 32, 25, 39, 10, 72, 19, 67, 46, 34, 7, 58, 66, 38, 17, 76, 4, 68, 73, 6, 26, 75, 48, 29, 52, 8, 35, 53, 11, 65, 59, 14, 54, 57, 13, 45, 70, 15, 20, 71, 27, 2, 33, 63, 61, 64, 41, 23, 42, 21, 47, 5, 37, 60, 69, 36, 74, 30, 1, 22, 43, 56, 24",1048.26283125489,503.262831254892
"29","66, 59, 14, 46, 65, 38, 54, 15, 57, 36, 61, 21, 33, 63, 16, 68, 6, 2, 62, 28, 5, 20, 70, 60, 71, 69, 47, 48, 30, 45, 52, 27, 19, 8, 75, 51, 3, 44, 26, 74, 4, 76, 67, 72, 49, 24, 25, 50, 39, 9, 55, 18, 23, 56, 41, 73, 1, 43, 42, 64, 22, 37, 29, 13, 35, 7, 58, 11, 10, 31, 40, 12, 32, 17, 34, 53",999.017548912928,454.017548912928
"30","49, 39, 9, 31, 50, 32, 25, 44, 26, 67, 48, 2, 60, 70, 20, 29, 76, 58, 10, 55, 18, 24, 23, 16, 51, 12, 11, 59, 35, 8, 54, 34, 46, 52, 7, 17, 33, 64, 61, 13, 57, 15, 27, 47, 37, 5, 36, 30, 68, 75, 40, 72, 38, 65, 66, 53, 14, 19, 4, 45, 71, 69, 21, 74, 28, 22, 62, 6, 73, 63, 42, 1, 43, 41, 56, 3",1039.99512645509,494.995126455085
"31","11, 14, 59, 53, 35, 7, 8, 46, 76, 17, 52, 75, 32, 44, 40, 10, 72, 12, 39, 55, 25, 24, 49, 50, 18, 58, 26, 51, 16, 63, 43, 1, 23, 56, 41, 42, 22, 64, 28, 69, 71, 60, 70, 15, 20, 57, 13, 19, 27, 61, 30, 4, 68, 2, 21, 48, 74, 73, 62, 33, 3, 9, 6, 45, 67, 34, 29, 5, 47, 37, 36, 54, 38, 65, 31, 66",978.013715375921,433.013715375921
"32","43, 1, 64, 41, 23, 56, 42, 28, 21, 61, 69, 71, 36, 37, 5, 45, 26, 32, 39, 31, 58, 59, 11, 35, 8, 67, 6, 68, 48, 74, 75, 2, 62, 22, 47, 52, 57, 15, 70, 60, 20, 29, 30, 4, 46, 34, 54, 13, 27, 14, 53, 19, 7, 10, 65, 66, 38, 72, 25, 50, 24, 18, 55, 9, 44, 3, 49, 40, 76, 12, 17, 51, 16, 33, 73, 63",927.689955382696,382.689955382696
"33","66, 11, 58, 38, 65, 31, 10, 9, 55, 18, 49, 16, 51, 4, 8, 46, 54, 19, 14, 35, 7, 26, 68, 75, 17, 32, 25, 50, 12, 72, 44, 3, 76, 67, 40, 39, 24, 56, 43, 1, 64, 41, 42, 23, 6, 62, 74, 28, 21, 47, 48, 45, 57, 13, 27, 52, 53, 30, 2, 33, 73, 63, 22, 61, 69, 71, 60, 70, 20, 29, 5, 37, 36, 15, 34, 59",925.323189952361,380.323189952361
"34","64, 22, 33, 62, 28, 2, 51, 26, 17, 12, 39, 31, 55, 25, 50, 44, 32, 18, 24, 49, 56, 23, 63, 73, 42, 43, 41, 16, 3, 9, 40, 72, 58, 10, 65, 11, 66, 38, 53, 7, 46, 8, 14, 59, 19, 35, 74, 61, 6, 68, 75, 4, 76, 67, 27, 52, 34, 13, 15, 57, 54, 29, 45, 5, 47, 36, 69, 71, 37, 70, 20, 60, 21, 48, 30, 1",822.507479691572,277.507479691572
"35","72, 32, 18, 24, 25, 50, 55, 31, 10, 39, 9, 12, 17, 40, 44, 3, 16, 56, 49, 23, 43, 63, 33, 22, 1, 42, 41, 64, 73, 62, 28, 61, 2, 15, 5, 37, 47, 36, 74, 21, 48, 4, 76, 26, 6, 51, 75, 68, 46, 8, 52, 27, 13, 54, 29, 45, 30, 69, 71, 60, 70, 20, 57, 53, 67, 34, 19, 35, 11, 38, 65, 66, 59, 14, 7, 58",842.197120948253,297.197120948253
"36","34, 14, 59, 65, 10, 38, 66, 53, 11, 58, 72, 31, 25, 55, 50, 32, 39, 9, 44, 40, 12, 7, 76, 75, 17, 26, 3, 18, 24, 49, 16, 73, 62, 22, 64, 42, 41, 43, 56, 23, 1, 28, 30, 61, 48, 5, 21, 69, 36, 71, 60, 70, 57, 20, 47, 37, 15, 29, 45, 4, 2, 74, 68, 67, 46, 13, 19, 54, 52, 27, 8, 35, 51, 33, 63, 6",843.711705310995,298.711705310995
"37","6, 45, 48, 30, 75, 29, 15, 57, 5, 60, 36, 61, 28, 76, 53, 14, 59, 54, 7, 35, 11, 66, 65, 58, 10, 38, 72, 18, 50, 25, 31, 55, 12, 26, 46, 34, 19, 13, 20, 70, 37, 71, 47, 69, 21, 74, 68, 4, 27, 52, 8, 67, 40, 39, 9, 32, 44, 3, 17, 24, 49, 16, 63, 2, 33, 23, 56, 43, 64, 22, 42, 41, 1, 73, 62, 51",887.771396636971,342.771396636971
"38","16, 6, 51, 24, 18, 50, 32, 23, 43, 63, 73, 33, 62, 22, 28, 61, 42, 64, 56, 1, 41, 49, 44, 25, 55, 9, 31, 38, 67, 46, 34, 26, 8, 35, 19, 13, 57, 15, 60, 37, 70, 20, 54, 27, 29, 48, 30, 47, 36, 71, 5, 69, 21, 74, 68, 2, 40, 72, 39, 58, 10, 14, 66, 59, 11, 65, 53, 7, 52, 4, 75, 45, 76, 17, 12, 3",918.957426486102,373.957426486102
"39","74, 5, 69, 37, 47, 48, 75, 68, 62, 64, 56, 23, 49, 50, 55, 25, 18, 24, 63, 39, 58, 31, 9, 12, 17, 32, 44, 3, 73, 42, 43, 41, 33, 16, 51, 40, 6, 4, 34, 46, 14, 53, 35, 19, 59, 65, 11, 66, 10, 38, 72, 7, 26, 76, 30, 15, 20, 70, 71, 60, 36, 61, 22, 1, 67, 52, 29, 57, 13, 54, 8, 27, 45, 2, 21, 28",933.536536465018,388.536536465018
"40","27, 57, 47, 69, 22, 41, 23, 56, 49, 32, 50, 25, 3, 16, 63, 6, 73, 33, 42, 64, 43, 1, 62, 68, 76, 75, 26, 51, 40, 12, 17, 67, 39, 10, 53, 59, 14, 11, 38, 65, 66, 58, 9, 44, 24, 18, 55, 31, 72, 8, 52, 2, 30, 29, 5, 37, 20, 60, 70, 71, 36, 21, 74, 28, 61, 48, 45, 4, 34, 7, 35, 46, 19, 54, 15, 13",868.600762486013,323.600762486013
"41","40, 32, 55, 25, 18, 24, 23, 56, 49, 3, 50, 44, 51, 16, 63, 64, 42, 22, 41, 43, 1, 62, 61, 73, 48, 30, 2, 33, 6, 68, 15, 57, 70, 20, 47, 5, 29, 27, 52, 34, 7, 67, 46, 8, 11, 53, 38, 10, 58, 39, 9, 31, 72, 12, 65, 66, 59, 14, 35, 19, 13, 54, 74, 28, 21, 36, 69, 71, 60, 37, 45, 4, 26, 76, 75, 17",827.754630884772,282.754630884772
"42","38, 31, 10, 9, 39, 72, 32, 40, 17, 12, 75, 2, 28, 22, 61, 69, 21, 64, 42, 41, 56, 43, 73, 6, 68, 4, 48, 29, 34, 46, 54, 57, 15, 13, 19, 35, 53, 65, 11, 59, 14, 8, 7, 26, 76, 51, 24, 49, 23, 63, 16, 25, 50, 18, 55, 44, 3, 33, 1, 62, 74, 30, 47, 5, 71, 60, 37, 70, 20, 36, 45, 52, 27, 67, 58, 66",849.631998637782,304.631998637782
"43","37, 70, 47, 48, 5, 74, 6, 76, 67, 46, 12, 58, 11, 53, 59, 14, 19, 35, 7, 38, 66, 65, 31, 10, 39, 9, 72, 40, 26, 75, 17, 44, 25, 18, 55, 50, 32, 3, 16, 51, 24, 49, 63, 33, 1, 23, 56, 43, 64, 41, 42, 22, 62, 73, 68, 2, 28, 61, 21, 36, 69, 71, 60, 20, 54, 13, 57, 27, 52, 34, 8, 4, 30, 45, 29, 15",790.577385844261,245.577385844261
"44","53, 7, 10, 65, 58, 12, 31, 25, 55, 50, 9, 44, 40, 32, 6, 51, 16, 63, 1, 42, 41, 56, 23, 43, 64, 22, 36, 21, 61, 74, 2, 28, 62, 73, 33, 24, 18, 49, 3, 39, 72, 67, 34, 76, 75, 17, 38, 11, 14, 66, 59, 19, 13, 52, 45, 27, 54, 57, 15, 71, 37, 30, 29, 5, 47, 20, 70, 60, 69, 48, 4, 68, 26, 8, 46, 35",889.718405668249,344.718405668249
"45","37, 60, 20, 48, 45, 30, 6, 24, 56, 63, 62, 2, 74, 21, 70, 15, 29, 5, 47, 61, 22, 1, 43, 42, 64, 41, 23, 49, 3, 44, 16, 51, 68, 75, 17, 40, 32, 9, 55, 18, 50, 25, 31, 39, 58, 10, 72, 66, 65, 38, 11, 59, 14, 35, 53, 7, 8, 54, 19, 46, 76, 4, 34, 52, 57, 13, 27, 67, 12, 26, 33, 73, 28, 36, 69, 71",831.971479612061,286.971479612061
"46","30, 45, 29, 5, 27, 4, 34, 8, 19, 54, 35, 53, 11, 66, 59, 14, 7, 58, 65, 38, 10, 31, 39, 9, 55, 18, 24, 23, 49, 73, 74, 48, 70, 60, 20, 71, 36, 47, 61, 21, 69, 37, 15, 57, 13, 52, 46, 26, 76, 75, 67, 72, 40, 12, 50, 25, 44, 3, 32, 51, 17, 68, 2, 6, 62, 1, 43, 42, 64, 22, 28, 56, 41, 63, 16, 33",813.439306679778,268.439306679778
"47","8, 7, 53, 14, 35, 26, 6, 3, 44, 10, 65, 59, 66, 11, 38, 31, 50, 55, 25, 32, 18, 24, 49, 63, 16, 43, 41, 42, 64, 22, 1, 56, 23, 62, 73, 33, 2, 28, 61, 21, 47, 74, 30, 4, 68, 75, 76, 51, 17, 40, 58, 72, 39, 9, 12, 67, 52, 27, 48, 5, 20, 70, 60, 69, 36, 71, 37, 15, 57, 13, 19, 54, 29, 45, 34, 46",763.529187825587,218.529187825587
"48","40, 44, 3, 16, 63, 73, 1, 28, 62, 30, 2, 33, 6, 68, 17, 51, 76, 26, 4, 75, 45, 34, 46, 52, 13, 27, 19, 14, 53, 59, 7, 8, 35, 54, 57, 15, 20, 70, 60, 69, 71, 47, 36, 37, 5, 29, 48, 21, 74, 22, 61, 64, 41, 42, 43, 23, 56, 49, 24, 18, 55, 25, 50, 32, 9, 31, 66, 11, 65, 38, 10, 58, 72, 39, 67, 12",729.028468845614,184.028468845614
"49","8, 34, 4, 29, 57, 13, 14, 72, 25, 50, 18, 32, 3, 44, 49, 24, 63, 6, 33, 1, 22, 64, 42, 43, 56, 41, 23, 16, 51, 17, 12, 40, 58, 10, 65, 11, 66, 38, 59, 19, 54, 46, 7, 35, 53, 31, 55, 39, 9, 26, 75, 68, 76, 30, 48, 21, 69, 71, 36, 37, 47, 74, 61, 28, 62, 73, 2, 67, 52, 45, 5, 60, 70, 20, 15, 27",837.771868402948,292.771868402948
"50","40, 72, 39, 12, 17, 51, 32, 44, 3, 9, 50, 55, 25, 18, 24, 49, 56, 23, 43, 41, 42, 64, 16, 63, 33, 73, 28, 61, 22, 74, 48, 47, 36, 37, 60, 70, 71, 20, 69, 21, 2, 62, 1, 6, 68, 30, 75, 76, 7, 31, 10, 58, 65, 38, 11, 66, 59, 14, 19, 8, 52, 27, 13, 54, 15, 5, 57, 29, 45, 46, 4, 67, 34, 35, 53, 26",767.584152642166,222.584152642166
