"","solution","distance","distance_from_optimum"
"19","4, 6, 15, 5, 28, 47, 52, 14, 13, 26, 27, 12, 51, 11, 33, 10, 9, 41, 19, 8, 45, 43, 39, 36, 49, 29, 16, 24, 38, 40, 48, 35, 34, 44, 37, 3, 17, 21, 7, 2, 42, 30, 20, 50, 23, 31, 18, 32, 1, 22, 46, 25",10636.5521390111,3092.55213901107
"20","8, 19, 17, 31, 40, 38, 15, 6, 4, 25, 46, 44, 39, 1, 18, 3, 32, 36, 34, 48, 5, 24, 37, 23, 16, 20, 50, 29, 30, 7, 2, 42, 21, 22, 35, 49, 43, 12, 28, 13, 14, 47, 26, 27, 52, 11, 51, 33, 10, 41, 9, 45",11029.2556528451,3485.25565284509
"21","3, 17, 2, 7, 42, 21, 31, 18, 22, 1, 49, 32, 34, 35, 44, 16, 29, 50, 20, 30, 23, 39, 45, 19, 43, 33, 51, 11, 28, 27, 26, 47, 14, 52, 13, 12, 4, 15, 5, 6, 38, 24, 25, 46, 37, 48, 40, 36, 10, 9, 8, 41",9587.2678885424,2043.2678885424
"22","21, 18, 22, 1, 34, 49, 32, 44, 35, 36, 50, 23, 30, 29, 20, 16, 46, 37, 39, 5, 25, 28, 47, 26, 13, 27, 14, 52, 11, 51, 12, 4, 6, 15, 40, 38, 48, 24, 43, 33, 9, 10, 8, 41, 45, 19, 3, 17, 7, 2, 42, 31",9681.55103515662,2137.55103515662
"23","40, 34, 22, 1, 30, 50, 29, 47, 14, 13, 52, 11, 51, 12, 28, 27, 26, 25, 4, 5, 15, 24, 6, 46, 44, 16, 20, 42, 7, 2, 17, 21, 23, 31, 18, 3, 32, 49, 36, 35, 39, 37, 48, 45, 19, 41, 8, 10, 9, 33, 43, 38",9676.27251722148,2132.27251722148
"24","14, 13, 27, 47, 26, 12, 51, 33, 43, 4, 5, 48, 24, 46, 16, 29, 50, 20, 30, 23, 21, 7, 42, 2, 17, 49, 36, 45, 41, 9, 10, 8, 19, 3, 31, 18, 22, 1, 32, 39, 35, 44, 34, 37, 38, 40, 15, 6, 25, 28, 11, 52",9536.75406580817,1992.75406580817
"25","8, 41, 9, 10, 33, 51, 11, 52, 14, 13, 27, 47, 26, 28, 12, 43, 4, 25, 15, 38, 40, 37, 5, 6, 48, 24, 46, 16, 20, 50, 29, 30, 23, 31, 21, 42, 7, 2, 17, 45, 19, 49, 36, 39, 44, 1, 34, 35, 32, 22, 18, 3",9395.17696291816,1851.17696291816
"26","10, 45, 19, 8, 41, 32, 34, 35, 16, 29, 20, 36, 39, 49, 22, 1, 18, 31, 21, 3, 17, 42, 2, 7, 30, 50, 23, 44, 46, 25, 6, 37, 48, 24, 5, 38, 40, 15, 4, 12, 28, 26, 47, 14, 52, 13, 27, 11, 51, 33, 43, 9",9625.74976970713,2081.74976970713
"27","34, 39, 15, 33, 9, 41, 19, 8, 10, 43, 12, 27, 28, 26, 47, 13, 14, 52, 11, 51, 4, 25, 5, 6, 46, 16, 50, 29, 30, 42, 2, 7, 21, 17, 3, 22, 1, 23, 20, 44, 31, 18, 45, 32, 49, 48, 24, 38, 40, 37, 36, 35",9971.05812032523,2427.05812032523
"28","5, 38, 24, 40, 39, 34, 44, 25, 35, 1, 16, 47, 26, 14, 52, 13, 27, 28, 11, 51, 12, 4, 33, 43, 36, 49, 50, 20, 23, 29, 30, 42, 7, 2, 31, 22, 18, 21, 17, 3, 41, 8, 19, 45, 10, 9, 32, 37, 48, 46, 15, 6",10758.2488975972,3214.2488975972
"29","9, 8, 41, 3, 17, 21, 31, 2, 7, 42, 30, 23, 20, 50, 16, 22, 18, 49, 36, 39, 35, 44, 29, 47, 14, 13, 52, 11, 51, 26, 28, 27, 25, 46, 48, 6, 4, 12, 33, 43, 15, 24, 5, 38, 37, 40, 34, 1, 32, 45, 19, 10",10052.3286028511,2508.32860285112
"30","45, 19, 3, 17, 42, 7, 2, 30, 23, 50, 20, 21, 31, 18, 22, 32, 49, 1, 35, 36, 37, 39, 34, 46, 44, 16, 29, 26, 47, 13, 14, 52, 51, 11, 27, 28, 12, 25, 4, 43, 6, 5, 48, 40, 38, 24, 15, 33, 10, 9, 8, 41",9496.18584994344,1952.18584994344
"31","23, 30, 29, 50, 16, 46, 44, 1, 22, 31, 45, 19, 10, 9, 8, 41, 3, 17, 42, 2, 7, 21, 18, 49, 32, 36, 39, 38, 37, 24, 5, 15, 43, 33, 51, 11, 52, 14, 13, 47, 26, 27, 28, 12, 25, 4, 6, 48, 40, 34, 35, 20",8839.94287966271,1295.94287966271
"32","15, 6, 4, 25, 46, 24, 48, 37, 35, 34, 44, 1, 22, 31, 18, 32, 45, 19, 8, 9, 10, 43, 33, 51, 11, 12, 28, 27, 13, 52, 14, 47, 26, 16, 29, 50, 23, 20, 30, 21, 42, 2, 7, 17, 3, 41, 49, 36, 39, 40, 38, 5",8949.06812258215,1405.06812258215
"33","9, 8, 41, 19, 3, 17, 21, 42, 7, 2, 30, 20, 50, 29, 16, 44, 34, 35, 36, 39, 40, 38, 37, 24, 48, 46, 25, 28, 27, 52, 14, 13, 47, 26, 12, 11, 51, 33, 43, 4, 6, 5, 15, 49, 32, 22, 1, 23, 18, 31, 45, 10",8984.73517381486,1440.73517381486
"34","2, 21, 17, 3, 18, 31, 22, 49, 45, 43, 5, 48, 24, 15, 6, 4, 25, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 10, 9, 8, 41, 19, 32, 36, 35, 34, 44, 1, 39, 40, 38, 37, 46, 16, 29, 50, 20, 23, 30, 42, 7",8816.19570191494,1272.19570191494
"35","2, 7, 30, 23, 20, 44, 50, 29, 16, 46, 48, 24, 6, 4, 25, 47, 26, 28, 27, 14, 13, 52, 11, 51, 12, 33, 43, 15, 5, 37, 38, 40, 34, 35, 36, 39, 19, 41, 9, 10, 8, 45, 32, 49, 1, 22, 31, 18, 3, 17, 21, 42",8881.75085183773,1337.75085183773
"36","48, 24, 6, 5, 15, 4, 25, 26, 47, 13, 52, 14, 27, 28, 12, 11, 51, 33, 43, 10, 9, 41, 8, 19, 45, 3, 18, 31, 22, 32, 49, 1, 23, 21, 17, 7, 2, 42, 30, 29, 50, 20, 16, 44, 46, 37, 39, 35, 34, 36, 40, 38",8608.27740983225,1064.27740983225
"37","2, 42, 17, 21, 31, 18, 3, 41, 9, 10, 8, 19, 45, 32, 22, 1, 49, 44, 46, 34, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 25, 4, 43, 33, 51, 11, 52, 14, 13, 27, 12, 28, 26, 47, 29, 16, 50, 20, 23, 30, 7",8374.69384151231,830.693841512311
"38","16, 44, 46, 34, 32, 49, 1, 22, 18, 31, 21, 17, 3, 45, 19, 41, 8, 9, 10, 43, 33, 4, 6, 40, 39, 35, 36, 38, 37, 48, 24, 5, 15, 25, 12, 51, 11, 28, 26, 27, 13, 52, 14, 47, 29, 30, 2, 7, 42, 23, 20, 50",8753.45925244507,1209.45925244507
"39","31, 22, 1, 32, 49, 39, 40, 36, 35, 44, 16, 29, 50, 20, 30, 2, 7, 42, 17, 21, 23, 34, 46, 37, 48, 24, 5, 38, 15, 6, 4, 25, 12, 28, 27, 47, 26, 13, 14, 52, 11, 51, 33, 43, 9, 10, 8, 41, 19, 45, 3, 18",8402.63858849184,858.638588491836
"40","50, 20, 23, 21, 31, 18, 22, 1, 32, 45, 19, 41, 9, 10, 8, 3, 17, 42, 7, 2, 30, 29, 16, 44, 34, 35, 49, 36, 39, 37, 40, 38, 5, 15, 43, 33, 51, 11, 27, 13, 52, 14, 47, 26, 28, 12, 25, 4, 6, 48, 24, 46",8553.27772293348,1009.27772293348
"41","47, 29, 50, 20, 23, 31, 18, 21, 30, 2, 7, 42, 17, 3, 41, 8, 19, 45, 9, 10, 43, 4, 6, 15, 5, 24, 48, 38, 37, 40, 39, 36, 32, 22, 1, 49, 35, 34, 44, 16, 46, 25, 12, 33, 51, 11, 52, 14, 13, 26, 28, 27",8875.75704261472,1331.75704261472
"42","16, 44, 50, 20, 29, 30, 23, 31, 21, 42, 2, 7, 17, 18, 45, 19, 10, 9, 8, 41, 3, 22, 1, 32, 49, 35, 36, 34, 39, 40, 37, 38, 48, 24, 6, 5, 15, 43, 33, 51, 11, 52, 13, 14, 47, 26, 27, 28, 12, 4, 25, 46",8506.83097721944,962.830977219439
"43","34, 36, 39, 40, 37, 38, 48, 24, 5, 15, 6, 4, 25, 12, 28, 26, 47, 27, 13, 14, 52, 11, 51, 33, 43, 10, 9, 8, 19, 41, 45, 3, 17, 21, 42, 7, 2, 30, 23, 31, 18, 32, 49, 22, 1, 46, 16, 29, 50, 20, 44, 35",8229.97547332426,685.975473324261
"44","28, 51, 12, 25, 46, 44, 16, 29, 50, 20, 23, 30, 42, 2, 7, 17, 21, 31, 18, 3, 41, 8, 9, 10, 19, 45, 32, 22, 1, 49, 35, 34, 36, 39, 40, 37, 38, 48, 24, 5, 15, 6, 4, 43, 33, 11, 52, 14, 13, 27, 47, 26",8344.54549361531,800.545493615309
"45","51, 33, 10, 9, 8, 41, 19, 45, 32, 49, 36, 39, 40, 38, 5, 15, 6, 4, 43, 22, 1, 31, 18, 3, 17, 21, 7, 2, 42, 30, 23, 20, 50, 29, 16, 44, 34, 35, 37, 24, 48, 46, 25, 12, 28, 27, 26, 47, 13, 14, 52, 11",8282.04550782344,738.045507823444
"46","21, 18, 31, 23, 30, 20, 50, 29, 16, 46, 44, 34, 37, 38, 48, 24, 5, 6, 4, 25, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 33, 43, 15, 40, 39, 36, 35, 49, 1, 22, 32, 45, 19, 8, 10, 9, 41, 3, 17, 7, 2, 42",8185.67482921223,641.67482921223
"47","49, 1, 22, 31, 18, 3, 17, 21, 42, 7, 2, 30, 23, 20, 50, 29, 16, 46, 44, 34, 36, 35, 40, 39, 37, 38, 15, 5, 48, 24, 6, 4, 25, 28, 27, 26, 47, 14, 13, 52, 11, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32",7936.20022696376,392.200226963764
"48","31, 18, 17, 21, 42, 7, 2, 30, 23, 20, 50, 29, 16, 46, 25, 28, 27, 26, 47, 14, 13, 52, 11, 12, 51, 33, 43, 4, 6, 15, 5, 24, 48, 38, 37, 40, 39, 45, 19, 8, 10, 9, 41, 3, 32, 49, 35, 36, 34, 44, 1, 22",8462.84787588979,918.847875889793
"49","52, 11, 51, 33, 43, 10, 9, 8, 41, 19, 45, 18, 3, 17, 21, 7, 2, 42, 30, 29, 16, 50, 20, 23, 31, 22, 1, 32, 49, 36, 35, 34, 44, 46, 48, 24, 38, 40, 39, 37, 5, 15, 6, 4, 25, 12, 28, 27, 26, 47, 13, 14",7827.8437638202,283.843763820202
"50","11, 51, 12, 25, 46, 16, 44, 1, 34, 35, 36, 39, 40, 37, 38, 48, 24, 4, 6, 5, 15, 43, 33, 10, 9, 8, 41, 19, 45, 49, 32, 22, 23, 31, 18, 3, 17, 21, 42, 7, 2, 30, 50, 20, 29, 47, 26, 28, 27, 13, 14, 52",8304.89796228496,760.897962284964
