"","solution","distance","distance_from_optimum"
"18","42, 41, 63, 6, 2, 75, 58, 7, 35, 38, 11, 53, 66, 65, 10, 31, 72, 12, 39, 32, 50, 55, 25, 18, 9, 44, 3, 51, 26, 8, 14, 59, 19, 54, 13, 29, 48, 69, 61, 21, 47, 36, 71, 60, 70, 20, 5, 37, 15, 57, 27, 4, 68, 17, 40, 76, 67, 46, 52, 34, 45, 30, 74, 33, 16, 24, 49, 56, 23, 64, 22, 1, 73, 62, 28, 43",788.931032526494,243.931032526494
"19","24, 56, 23, 43, 49, 16, 3, 44, 39, 32, 40, 51, 76, 26, 12, 75, 6, 33, 73, 22, 42, 64, 41, 1, 63, 62, 61, 21, 74, 69, 36, 37, 20, 70, 60, 71, 47, 28, 2, 48, 30, 27, 29, 5, 45, 4, 68, 17, 67, 34, 52, 46, 15, 57, 13, 54, 8, 35, 19, 14, 7, 53, 11, 66, 59, 38, 65, 58, 72, 10, 9, 31, 25, 55, 18, 50",780.57770830949,235.57770830949
"20","24, 49, 56, 23, 73, 62, 61, 47, 5, 71, 69, 70, 20, 60, 36, 21, 74, 28, 1, 22, 64, 42, 41, 43, 63, 33, 75, 2, 30, 6, 76, 17, 7, 8, 46, 27, 52, 54, 57, 13, 15, 37, 45, 29, 48, 34, 4, 68, 51, 12, 26, 67, 35, 53, 14, 19, 59, 65, 10, 58, 11, 66, 38, 31, 39, 9, 72, 40, 16, 3, 44, 32, 50, 55, 25, 18",794.423872245878,249.423872245878
"21","56, 63, 16, 17, 26, 40, 9, 25, 55, 31, 10, 65, 66, 14, 59, 11, 52, 54, 13, 57, 70, 60, 15, 71, 36, 47, 37, 20, 5, 45, 29, 19, 53, 7, 35, 8, 34, 46, 67, 68, 30, 4, 27, 48, 21, 69, 28, 74, 61, 22, 62, 73, 51, 12, 72, 38, 58, 39, 3, 18, 32, 50, 24, 23, 49, 44, 75, 76, 6, 2, 33, 1, 41, 64, 43, 42",862.834540271357,317.834540271357
"22","58, 72, 39, 9, 40, 49, 56, 41, 42, 64, 43, 22, 1, 33, 73, 63, 23, 55, 25, 32, 50, 24, 18, 10, 31, 66, 65, 38, 11, 7, 75, 4, 45, 52, 8, 35, 53, 59, 14, 19, 54, 27, 13, 29, 15, 71, 70, 69, 30, 62, 28, 74, 6, 51, 16, 3, 44, 76, 2, 48, 21, 61, 36, 47, 37, 60, 20, 5, 57, 34, 46, 26, 67, 68, 17, 12",869.378639503321,324.378639503321
"23","62, 16, 63, 73, 6, 2, 48, 47, 4, 67, 46, 8, 54, 14, 35, 7, 52, 45, 29, 5, 70, 71, 60, 36, 28, 61, 21, 74, 33, 1, 56, 23, 41, 22, 64, 42, 43, 51, 17, 76, 26, 39, 72, 10, 38, 65, 58, 30, 69, 37, 20, 15, 57, 13, 34, 27, 19, 53, 59, 11, 66, 31, 55, 25, 50, 18, 24, 49, 3, 44, 32, 40, 9, 12, 68, 75",852.164312606013,307.164312606013
"24","22, 61, 71, 48, 47, 28, 62, 73, 1, 64, 41, 43, 42, 56, 23, 24, 50, 25, 32, 46, 13, 54, 14, 53, 11, 66, 59, 65, 38, 58, 10, 55, 31, 9, 39, 35, 8, 7, 26, 12, 40, 44, 18, 49, 33, 51, 76, 67, 30, 6, 75, 68, 2, 4, 72, 19, 27, 16, 63, 3, 17, 34, 52, 45, 57, 29, 15, 37, 20, 36, 60, 70, 5, 74, 21, 69",962.315534634273,417.315534634273
"25","5, 45, 29, 48, 74, 21, 61, 47, 73, 22, 64, 42, 43, 41, 23, 63, 3, 40, 11, 38, 58, 54, 13, 35, 14, 59, 19, 46, 8, 76, 17, 16, 49, 24, 32, 18, 56, 1, 28, 62, 33, 12, 39, 10, 65, 66, 53, 7, 26, 52, 27, 34, 67, 75, 51, 68, 30, 4, 72, 31, 55, 25, 9, 50, 44, 2, 6, 60, 71, 36, 69, 37, 20, 70, 57, 15",941.657468491856,396.657468491856
"26","53, 19, 8, 7, 46, 34, 67, 26, 68, 33, 69, 36, 37, 70, 60, 71, 61, 28, 47, 5, 57, 21, 48, 45, 29, 30, 2, 22, 64, 1, 43, 42, 63, 18, 25, 50, 39, 12, 58, 40, 72, 31, 55, 9, 32, 44, 17, 3, 24, 23, 56, 41, 62, 20, 15, 13, 54, 27, 52, 4, 76, 75, 6, 49, 51, 16, 73, 74, 35, 59, 66, 38, 10, 65, 11, 14",926.519222906381,381.519222906381
"27","64, 22, 1, 43, 41, 56, 23, 16, 63, 42, 73, 34, 5, 20, 60, 70, 71, 36, 37, 54, 13, 57, 15, 35, 67, 26, 6, 76, 10, 58, 9, 39, 55, 18, 24, 25, 31, 72, 44, 50, 32, 3, 49, 33, 51, 17, 40, 12, 59, 11, 66, 65, 19, 14, 53, 38, 7, 8, 46, 52, 75, 68, 62, 28, 2, 74, 69, 47, 48, 29, 27, 45, 4, 30, 21, 61",904.673231803249,359.673231803249
"28","76, 51, 3, 17, 44, 50, 55, 25, 18, 32, 72, 12, 40, 39, 9, 58, 38, 10, 31, 65, 14, 59, 66, 11, 53, 35, 7, 8, 19, 29, 21, 37, 69, 60, 70, 20, 71, 36, 47, 5, 27, 15, 54, 57, 13, 34, 67, 52, 45, 2, 62, 22, 73, 1, 63, 56, 23, 41, 24, 49, 16, 6, 33, 61, 64, 42, 43, 28, 74, 48, 30, 4, 75, 68, 46, 26",831.059727297108,286.059727297108
"29","28, 2, 6, 16, 63, 44, 32, 9, 40, 39, 58, 72, 31, 66, 10, 25, 18, 3, 41, 23, 56, 43, 64, 42, 22, 69, 21, 48, 5, 29, 47, 36, 71, 70, 60, 37, 20, 15, 57, 27, 34, 35, 8, 67, 4, 75, 30, 74, 73, 1, 33, 24, 49, 50, 55, 38, 65, 14, 59, 11, 53, 45, 13, 54, 19, 46, 52, 26, 76, 7, 12, 17, 51, 68, 61, 62",893.950746510356,348.950746510356
"30","60, 20, 70, 57, 8, 35, 46, 34, 27, 54, 13, 52, 74, 36, 61, 28, 22, 1, 63, 56, 24, 41, 42, 64, 43, 23, 16, 49, 3, 32, 44, 17, 26, 75, 12, 72, 40, 39, 9, 50, 18, 55, 25, 31, 11, 14, 19, 59, 53, 38, 66, 65, 10, 58, 7, 67, 45, 15, 5, 29, 76, 68, 4, 30, 2, 51, 6, 73, 33, 62, 21, 69, 48, 47, 71, 37",862.986206693547,317.986206693547
"31","16, 63, 17, 58, 10, 39, 40, 12, 26, 33, 73, 74, 62, 1, 56, 41, 43, 24, 3, 32, 44, 9, 18, 50, 25, 55, 72, 31, 38, 35, 7, 14, 65, 59, 66, 11, 53, 19, 8, 54, 13, 57, 6, 28, 30, 2, 69, 36, 37, 29, 15, 5, 20, 60, 70, 71, 61, 21, 47, 48, 45, 76, 34, 4, 75, 67, 46, 27, 52, 68, 22, 42, 64, 23, 51, 49",923.072534917579,378.072534917579
"32","14, 59, 53, 19, 35, 76, 75, 4, 62, 48, 28, 61, 74, 2, 73, 22, 64, 43, 1, 16, 50, 18, 24, 49, 23, 41, 42, 56, 63, 33, 51, 6, 68, 34, 46, 67, 12, 26, 8, 7, 38, 65, 11, 66, 31, 10, 58, 72, 39, 9, 25, 55, 32, 44, 40, 17, 3, 30, 45, 13, 15, 57, 54, 29, 5, 36, 47, 60, 71, 20, 70, 69, 21, 37, 27, 52",840.879429859178,295.879429859178
"33","72, 9, 44, 3, 24, 23, 63, 1, 42, 64, 22, 21, 74, 30, 62, 73, 28, 61, 47, 45, 4, 48, 29, 52, 17, 68, 2, 33, 16, 50, 49, 56, 41, 43, 75, 67, 26, 46, 8, 27, 34, 13, 15, 57, 70, 60, 20, 37, 36, 71, 69, 5, 54, 76, 51, 6, 53, 7, 35, 59, 19, 14, 11, 65, 66, 38, 58, 10, 31, 25, 55, 18, 32, 39, 40, 12",880.322057422573,335.322057422573
"34","30, 2, 64, 22, 16, 6, 75, 76, 67, 35, 8, 53, 54, 19, 59, 14, 66, 65, 11, 38, 7, 39, 58, 9, 72, 10, 31, 32, 3, 62, 61, 21, 74, 48, 45, 46, 34, 4, 68, 12, 26, 17, 44, 40, 51, 33, 63, 49, 18, 25, 55, 50, 24, 56, 23, 41, 42, 43, 1, 73, 28, 36, 47, 69, 71, 60, 70, 20, 37, 15, 52, 27, 13, 57, 5, 29",831.970405276113,286.970405276113
"35","64, 62, 22, 61, 69, 71, 70, 60, 29, 76, 7, 27, 19, 35, 14, 53, 54, 5, 48, 47, 21, 36, 74, 30, 34, 8, 46, 52, 13, 57, 20, 37, 15, 45, 4, 75, 67, 68, 51, 17, 40, 12, 10, 38, 65, 66, 11, 59, 31, 55, 18, 50, 25, 58, 26, 73, 28, 1, 43, 41, 42, 33, 63, 24, 32, 72, 39, 9, 44, 3, 49, 23, 16, 2, 6, 56",904.921518430377,359.921518430377
"36","48, 47, 5, 29, 46, 34, 35, 8, 19, 59, 11, 65, 38, 31, 32, 25, 55, 18, 49, 16, 44, 24, 3, 50, 9, 53, 66, 14, 7, 52, 45, 67, 76, 75, 68, 6, 73, 23, 41, 42, 56, 1, 62, 22, 21, 54, 13, 57, 37, 74, 28, 69, 36, 20, 71, 70, 60, 61, 64, 43, 63, 33, 12, 39, 72, 10, 58, 40, 17, 4, 26, 51, 2, 30, 27, 15",926.290001381782,381.290001381782
"37","8, 35, 34, 4, 75, 76, 26, 46, 14, 59, 66, 11, 7, 12, 10, 58, 65, 38, 53, 67, 29, 45, 2, 68, 33, 18, 32, 24, 49, 16, 6, 17, 72, 31, 55, 25, 9, 50, 39, 3, 44, 40, 51, 63, 28, 73, 41, 64, 42, 56, 23, 1, 43, 22, 62, 74, 61, 36, 69, 30, 52, 57, 20, 70, 60, 47, 48, 21, 71, 37, 5, 15, 27, 13, 54, 19",890.640057976891,345.640057976891
"38","44, 55, 32, 50, 18, 49, 24, 25, 31, 11, 65, 38, 66, 59, 14, 53, 7, 52, 46, 54, 13, 57, 15, 29, 45, 48, 4, 76, 75, 68, 73, 22, 74, 21, 5, 69, 61, 30, 28, 2, 33, 62, 23, 56, 41, 16, 1, 64, 42, 43, 63, 51, 6, 34, 37, 20, 70, 60, 71, 47, 36, 27, 8, 19, 35, 67, 26, 12, 17, 72, 10, 58, 9, 39, 40, 3",858.097871830723,313.097871830723
"39","38, 7, 14, 53, 27, 52, 54, 57, 15, 36, 47, 71, 60, 70, 69, 74, 37, 20, 5, 48, 4, 34, 75, 30, 62, 28, 2, 26, 35, 8, 19, 59, 66, 11, 65, 31, 25, 9, 40, 55, 72, 58, 39, 12, 67, 45, 13, 46, 76, 51, 32, 50, 18, 44, 17, 3, 16, 63, 1, 42, 73, 6, 68, 29, 21, 61, 22, 64, 43, 41, 56, 23, 33, 49, 24, 10",928.649674068907,383.649674068907
"40","45, 4, 30, 6, 73, 62, 28, 22, 2, 47, 29, 36, 71, 70, 60, 20, 37, 5, 48, 15, 54, 19, 14, 59, 35, 34, 26, 39, 72, 9, 40, 68, 75, 76, 67, 46, 52, 8, 7, 32, 18, 44, 51, 12, 17, 58, 65, 66, 11, 53, 38, 10, 31, 55, 25, 50, 24, 49, 64, 42, 23, 43, 41, 1, 33, 56, 3, 16, 63, 74, 61, 21, 69, 57, 13, 27",870.019301056751,325.019301056751
"41","75, 26, 58, 10, 38, 76, 2, 74, 22, 43, 62, 63, 41, 1, 28, 73, 33, 6, 30, 5, 15, 37, 20, 54, 27, 45, 4, 29, 68, 23, 16, 49, 3, 24, 56, 42, 64, 61, 69, 71, 21, 48, 47, 57, 60, 36, 70, 52, 46, 8, 19, 35, 7, 53, 11, 66, 65, 59, 14, 13, 34, 67, 39, 72, 40, 51, 17, 44, 18, 55, 31, 9, 25, 50, 32, 12",953.071283852749,408.071283852749
"42","58, 51, 17, 3, 24, 23, 41, 42, 62, 74, 37, 70, 71, 2, 45, 48, 29, 5, 47, 36, 69, 61, 28, 21, 15, 20, 60, 57, 54, 35, 7, 13, 8, 66, 11, 10, 65, 38, 67, 26, 31, 18, 55, 50, 25, 9, 72, 40, 44, 16, 1, 64, 43, 33, 63, 49, 56, 22, 73, 6, 30, 68, 75, 4, 27, 52, 46, 76, 34, 19, 59, 53, 14, 32, 39, 12",986.154076142964,441.154076142964
"43","61, 64, 43, 28, 2, 30, 54, 13, 57, 15, 37, 5, 20, 60, 69, 71, 27, 52, 4, 68, 76, 75, 7, 34, 47, 48, 36, 70, 29, 45, 21, 74, 22, 42, 41, 56, 23, 1, 63, 6, 26, 17, 12, 3, 32, 40, 46, 72, 39, 9, 18, 24, 44, 25, 50, 55, 31, 10, 58, 14, 8, 19, 35, 53, 11, 65, 66, 38, 59, 67, 51, 16, 49, 33, 73, 62",927.753170470435,382.753170470435
"44","56, 16, 33, 63, 62, 2, 75, 34, 27, 57, 20, 15, 5, 37, 36, 21, 74, 45, 4, 30, 13, 67, 35, 53, 14, 59, 66, 10, 31, 65, 11, 58, 17, 40, 12, 26, 76, 39, 32, 44, 38, 72, 25, 55, 18, 50, 9, 8, 7, 52, 54, 19, 46, 71, 60, 70, 47, 69, 29, 48, 22, 28, 1, 64, 61, 43, 41, 42, 73, 6, 68, 51, 3, 24, 49, 23",945.814668808504,400.814668808504
"45","2, 30, 45, 34, 68, 26, 76, 67, 75, 17, 51, 33, 62, 22, 42, 64, 41, 43, 1, 56, 23, 63, 28, 6, 19, 59, 11, 66, 65, 38, 58, 14, 8, 7, 35, 53, 10, 31, 72, 44, 16, 40, 32, 55, 25, 18, 50, 3, 12, 39, 9, 49, 24, 73, 21, 61, 71, 70, 15, 27, 46, 52, 4, 54, 13, 57, 20, 29, 74, 5, 60, 36, 37, 69, 47, 48",926.315802090978,381.315802090978
"46","15, 45, 30, 21, 70, 37, 60, 71, 69, 47, 48, 5, 29, 13, 59, 53, 58, 35, 66, 10, 38, 32, 25, 55, 31, 9, 3, 51, 17, 16, 23, 43, 56, 62, 22, 42, 64, 41, 1, 24, 63, 68, 4, 26, 12, 76, 75, 6, 73, 49, 50, 18, 44, 40, 33, 36, 74, 28, 61, 2, 34, 46, 27, 19, 11, 7, 67, 39, 72, 65, 14, 8, 54, 52, 57, 20",1044.00014986655,499.000149866555
"47","25, 55, 18, 24, 63, 3, 44, 12, 17, 2, 73, 33, 62, 41, 1, 74, 61, 30, 4, 5, 15, 57, 70, 69, 47, 48, 68, 58, 10, 53, 40, 50, 32, 16, 49, 23, 56, 43, 64, 42, 22, 21, 28, 36, 37, 60, 71, 20, 29, 46, 67, 26, 76, 75, 6, 51, 34, 7, 52, 27, 45, 13, 8, 54, 35, 19, 11, 38, 14, 66, 59, 65, 31, 9, 39, 72",944.41185989966,399.41185989966
"48","68, 12, 18, 24, 3, 32, 44, 63, 1, 22, 48, 37, 5, 46, 26, 40, 9, 25, 55, 50, 72, 8, 35, 14, 59, 31, 58, 39, 10, 38, 65, 66, 11, 53, 19, 52, 27, 13, 54, 20, 60, 70, 47, 69, 71, 30, 62, 73, 16, 49, 23, 64, 43, 56, 42, 41, 61, 28, 74, 21, 36, 15, 57, 29, 45, 75, 6, 33, 51, 17, 4, 76, 2, 67, 7, 34",941.717025044272,396.717025044272
"49","63, 23, 1, 43, 41, 64, 61, 73, 2, 48, 21, 74, 20, 37, 36, 71, 60, 70, 15, 57, 8, 45, 30, 75, 17, 51, 67, 76, 40, 3, 12, 39, 9, 25, 66, 38, 10, 72, 58, 65, 31, 55, 50, 18, 24, 49, 42, 56, 33, 16, 32, 44, 26, 68, 4, 52, 34, 46, 13, 54, 7, 35, 53, 11, 59, 14, 19, 27, 69, 47, 5, 29, 6, 22, 28, 62",915.925354345079,370.925354345079
"50","62, 22, 64, 42, 23, 24, 18, 50, 44, 9, 72, 17, 40, 3, 2, 73, 28, 61, 69, 60, 20, 5, 21, 30, 48, 47, 71, 36, 70, 37, 27, 29, 15, 13, 52, 8, 35, 14, 53, 38, 10, 58, 65, 66, 59, 11, 7, 26, 12, 67, 75, 4, 57, 54, 19, 34, 46, 76, 51, 6, 68, 45, 74, 43, 1, 41, 56, 63, 16, 39, 31, 25, 55, 32, 49, 33",882.947403681824,337.947403681824
