"","x","y","z"
"64",1.57356262207031e-05,1.70469284057617e-05,6.56436780031022e-05
"65",1.40070915222168e-05,0.000159174203872681,0.000452633085899823
"66",-0.000159889459609985,8.52346420288086e-06,0.000453550302648598
"67",-2.07573175430298e-05,0.000327154994010925,0.000930044772648575
"68",7.86930322647095e-05,1.63912773132324e-07,0.000222722715698342
"69",-6.79492950439453e-06,7.56978988647461e-06,2.8758230623982e-05
"70",-6.26176629144338e-05,-4.12743121893142e-05,0.000212273143138209
"71",3.56931347214788e-06,1.73714835316692e-05,5.01687926086625e-05
"72",8.83121094335741e-05,-2.2132698630674e-05,0.000257730098259135
"73",1.09374523162842e-05,-8.71717929840088e-06,3.95751828219382e-05
"74",-2.84375883072585e-05,1.613048337755e-05,9.25006822787289e-05
"75",-4.54501944097062e-05,-1.32527312493268e-05,0.000133965771830891
"76",0.000157937407493591,2.98023223876953e-08,0.00044736183144467
"77",-4.19765710830688e-05,4.97698783874512e-05,0.000184262417669334
"78",7.81539071357479e-05,-5.21047144528288e-05,0.000265910448700613
"79",-0.000246461285064594,5.84070384850488e-05,0.000718113506931406
"80",-2.89792349651769e-06,1.26448856139027e-05,3.66968339560181e-05
"81",4.51388646284907e-05,-4.52480095588373e-06,0.000128366637444532
"82",2.92211771011353e-05,1.0564923286438e-05,8.78988793542312e-05
"83",-2.71044476509933e-05,-1.91806229389515e-05,9.39462320173057e-05
"84",6.36130571365356e-05,-1.20848417282104e-05,0.000183238858280976
"85",-1.65684813325418e-06,1.99236087445728e-06,7.32937935454814e-06
"86",-2.39908695220947e-06,1.06394290924072e-05,3.08454994208951e-05
"87",4.55522620808494e-05,6.19809146453881e-05,0.000217719355270152
"88",8.68252995190077e-06,2.16590519160468e-06,2.53125999951642e-05
"89",-2.37601611460412e-06,2.97756799631137e-05,8.45098082931095e-05
"90",5.80557756384271e-06,-4.28480070536497e-06,2.04100606073787e-05
"91",1.46684846689339e-06,-1.52520922962529e-06,5.98537286267131e-06
"92",5.98615192062395e-08,-4.39545416765053e-07,1.25470385059501e-06
"93",5.292317045148e-07,1.35758107742506e-07,1.54536605778688e-06
"94",2.94239125731656e-09,4.68463182797845e-07,1.32504595073968e-06
"95",2.98023223876953e-08,0,7.84635081352292e-08
"96",5.88420718884229e-08,-6.1755316613156e-07,1.75462542317817e-06
"97",-1.96547111947654e-07,-1.2886845220244e-07,6.64759142399163e-07
"98",-5.45002849909686e-09,-4.34368025064608e-07,1.22868003105125e-06
"99",1.08470678703685e-06,-2.32380683412592e-06,7.2536802204759e-06
"100",-5.24832180141604e-07,-2.6363707180969e-06,7.60329671622983e-06
